"BekkenNaam";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2024"
"Beneden Schelde";0;0;1,06382978723404;0;0;0;2,08333333333333;1,13636363636364
"Boven Schelde";0;0;0;1,02040816326531;NA;NA;0;0
"Brugse polders";0;0;0;0;NA;NA;1,02040816326531;0
"Demer";33,3333333333333;30,2083333333333;38,9473684210526;30,2325581395349;NA;NA;51,3761467889908;55,421686746988
"Dender";0;0;0;0;0;1,0989010989011;1;1,13636363636364
"Dijle";11,4583333333333;5,10204081632653;3,96039603960396;5,88235294117647;7,54716981132075;11,2359550561798;9,375;12,5
"Gentse kanalen";0;0;0;0;NA;NA;0;0
"Ijzer";0;0;0;0;NA;NA;0;0
"Leie";0;0;0;0;NA;NA;1,02040816326531;1,08695652173913
"Maas Antwerpen";2,24719101123596;1;0,909090909090909;1,2987012987013;0;3,26086956521739;3,15789473684211;9,09090909090909
"Maas Limburg";6,34920634920635;4,3010752688172;13,4146341463415;11,9565217391304;NA;NA;5,06329113924051;10,3448275862069
"Nete";4,65116279069767;2,32558139534884;2,27272727272727;1,11111111111111;3,15789473684211;5,88235294117647;6,25;9,75609756097561
